label,sentence,pred_label
negative,"ఈనెల 18 నుంచి గరిష్ఠ ఊష్ణోగ్రతలో పెరుగుదల మొదలైంది,18,19వ తేదీల్లో గరిష్ఠంగా 36.3 డిగ్రీల సెల్సియస్ ఊష్ణోగ్రత నమోదైంది.", negative
neutral,"ఈ దీక్షలో నత్తులాల్, జే శ్రీనివాస్, డీ సత్యనారాయణ,లలన్ప్రసాద్, జీసత్యనారాయణ, వినోద్కుమార్ కూర్చున్నారు.", negative
positive,'నా తరఫున ఎవరూ సమస్యలు తెచ్చుకోవడం నాకు ఇష్టం ఉండదు., negative
positive,"పైగా ఈ టోర్నీకి ముందు ఆస్ర్టేలియా, శ్రీలంక వంటి జట్లతో ద్వైపాక్షిక టీ-20 సిరీసలు సాధించడం, ఆసియా కప్లోనూ విజయకేతనం ఎగరవేయడంతో టీమిండియాపై అంచనాలు అమాంతం పెరిగిపోయాయి.", positive
negative,కేవలం రెండురోజుల తేడాలో రెండు రాష్ట్రాల్లో ఇద్దరు నల్లజాతి యువకులను తెల్లపోలీసులు కాల్చిచంపిన ఘటనలు నల్లజాతివారిని ఆగ్రహానికి గురిచేసింది., negative
negative,"అమ్మినా, అమ్మకపోయినా సాయంత్రం వరకు అతడికి డబ్బులు కట్టాల్సిందే.", negative
neutral,ప్రైవేటు కళాశాలల అధికారం పరీక్షల నిర్వహణతో సహా ముడిపడిందేనన్నారు., negative
positive,ఇన్నాళ్లకు సానియా మహిళల డబుల్స్ టైటిల్ కల ఫలించింది., negative
neutral,"పాకిస్తాన్ నుంచి అనునిత్యం జరిగే ఉగ్రవాదుల చొరబాటు, భారత ప్రభుత్వంపై విమర్శలు చేసేందుకు సిద్ధంగా ఉండే రాజకీయ పార్టీలు, జమ్మూ కాశ్మీర్ను దేశం నుంచి విడదీయాలనే వేర్పాటువాదుల ఆందోళనలు, ఇందుకు సహకరించే కొందరు స్థానిక నాయకులు వెరసి జమ్మూ కాశ్మీర్ ఎప్పుడూ అల్లకల్లోలంగానే ఉంటున్నది.", negative
neutral,సరిహద్దు భద్రతాదళాలకు నిత్యం చొరబాటుదారులను అడ్డుకోవడం భారంగా పరిణమిస్తున్నది., negative
negative,వాస్తవానికి యూరోలో పోర్చుగల్ ఆట దాని స్థాయికి తగ్గట్టు సాగలేదు., negative
positive,"రెండేళ్ళక్రితం సుప్రీంకోర్టే లింగమార్పిడి వ్యక్తులు, హిజ్రాలపై అణచివేత, హింసలను నిరోధించడానికి ప్రత్యేక చర్యలు తీసుకోవాలనీ, సామాజికంగా, ఆర్థికంగా వెనుకబడినట్లు గుర్తించి విద్యా ఉద్యోగాల్లో ప్రాధాన్యం ఇవ్వాలని చెప్పింది.", negative
neutral,"ప్రతివారం 350 మిలియన పౌండ్లు ఈయూకు తరలిపోతున్నాయనీ, దానిని ఆరోగ్యరంగంమీద ఖర్చుచేసుకుందామన్న ప్రచారం సంక్షేమం సన్నగిల్లిపోతున్న సందర్భంలో ప్రజలమీద బాగా పనిచేసింది.", negative
neutral,వీటిని లబ్ధ్దిదారులు ఎంచుకున్న యూనిట్లకు పంపిణీ చేయనున్నారు., negative
negative,"స్మగ్లింగ్ విషయంలో ప్రభుత్వం అత్యం త కఠినంగా వ్యవహరిస్తోందని, పీడీయాక్ట్లు, నాన్బెయిలబుల్ కేసులను పెట్టేందుకు వెనుకాడబోమని హెచ్చరించారు.", negative
negative,నిజానికి తెలంగాణలో గత ఎన్నికలలో 60 శాతం ప్రజలు తెలంగాణ రాష్ట్ర సమితికి వ్యతిరేకంగా ఓటువేశారు., negative
positive,ఎనెస్జీలో సభ్యత్వం పొందాలంటే ఎన్పీటీపై సంతకాలు చేసివుండాలన్న ప్రాథమిక నియమం విషయంలో పట్టుదలగా ఉన్న చైనా ఇంతలోగా తనవైఖరిని సడలించినప్పుడు మాత్రమే ఈ సదస్సులో భారత్ సభ్యత్వం విషయంలో అడుగుముందుకు పడవచ్చు., negative
positive,"ఒక గొప్పమార్పు జరుగుతున్న సందర్భంలో, సవాళ్ళకు తగినవిధంగా సంఘటితంగా మనను మనం తీర్చిదిద్దుకుందామన్నారామె.", positive
neutral,"చైనా 416, దక్షిణ కొరియా 232, జపాన్ 216 పతకాలు సంపాదించి అగ్రభాగాన నిలిచాయి.", negative
neutral,తన ప్రత్యేక ఆర్థిక ప్రాంతం ఎంతవరకు విస్తరించింది?, negative
neutral,"దేశాల మధ్య తంపులు పెట్టి, ఉద్రిక్తతలను సృష్టించి, ఆయుధాలను అమ్ముకోవడం అనేది ప్రధాన వ్యాపారంగా ఉన్నది.", negative
neutral,ఈ గడువులోగా వివిధ పథకాలు అ మలు చేయాల్సి ఉంది., negative
negative,మండలంలోని భూట్టాపూర్ గ్రామ శివారులో గోదావరి వంతెన సమీపంలోని పంటపోల్లాలో మహిళ మృతదేహం లభ్యమైంది., negative
neutral,ఎన్నికలకు కొద్ది నెలల ముందు రంగంలోకి దిగిన దుతర్తే ఫిలిప్పీన్సలో ఓట్ల విప్లవాన్ని సృష్టించాడు., negative
neutral,చాలా వర్గాల్లో నిర్లిప్తత చోటు చేసుకున్నది., negative
negative,స్వలింగ సంపర్కానికి సంబంధించిన సామాజిక న్యాయపరమైన విలువలను నిర్ణయించేది పార్లమెంటేనని సుప్రీంకోర్టు ప్రకటించిన తరువాతకూడా పాలకులు తమకు తాముగా చేసిందేమీ లేదు., negative
neutral,"విద్యాధిక, సంపన్న కుటుంబం నుంచి వచ్చిన వని కశ్మీరీ యువతకు ఒక ఆకర్షణీయమైన చిహ్నంగా మారాడు.", negative
negative,ఇందుకు భద్రతావ్యవస్థలో లోపాలతో పాటు దాని వలసపాలన గతం కూడా కారణం., negative
positive,ఆదివారం మండలంలోని పవర్గూడలో ఉన్న ప్రజాతోటల పెంపకం నర్సరీని ఆయన పరిశీలించారు., negative
neutral,"ఈ పరిణామాలకు బీజేపీ ఎంత కారణమో, ఉత్తరాఖండ్ కాంగ్రెసను దాని ఖర్మానికి వదిలేసిన కాంగ్రెస్ అధినాయకత్వమూ అంతే కారణం.", negative
negative,భారత బృందం ఘనంగా ముగించిందనుకుంటున్న ఆనందకర క్షణాల్లో ఇద్దరు అధికారుల నిర్వాకం దాన్ని ఆవిరి చేసింది., negative
positive,గులాబీ కార్యకర్తలు ఉత్సాహంగా పాల్గొన్నారు., negative
neutral,వారణాసినుంచి ఎన్నికైన నరేంద్రమోదీని అటుంచినా యూపీనుంచి కేంద్రమంత్రివర్గంలో ఇప్పుడు 16మంది మంత్రులున్నారు., negative
negative,శరణార్ధులను దేశంలోకి అనుమతించే ప్రక్రియలో కనీస జాగ్రత్తలు కూడా తీసుకోలేకపోయారు., negative
neutral,"జమ్మూ, కాశ్మీర్ అధికారిక స్థితిపై భద్రతా మండలిలో చేసిన పలు తీర్మానాలు అమలు కోసం ఎదురుచూస్తున్నాయని లోధీ చెప్పారు.", negative
neutral,చిత్తశుద్ధితో పనిచేయాలి., negative
neutral,భారత్ వద్ద 13లక్షలు పదాతి దళాలు ఉంటే పాకిస్తాన్ వద్ద 6 లక్షలు ఉన్నాయి., negative
positive,సభ్యదేశాలకు చెందిన ప్రతినిధి బృందాల నాయకులు మాత్రమే హాజరయిన ఈ సమావేశంలో చైనా మళ్ళీ అవే అభ్యంతరాలు లేవనెత్తింది., negative
positive,ఐక్యరాజ్యసమితిలో తొలిసారి జరిగిన జయంతి సభ ఆయనను ప్రపంచ పీడితులకు ఆరాధ్యనీయుడంటూ కీర్తించింది., positive
negative,"ముస్లింలతో బాటు సిక్కులు, యూదులు కూడా ఎక్కువ సంఖ్యలోనే ఉన్నారు కానీ ముస్లింలు తరచూ తమ మతాన్ని తెలిపే దుస్తులు వేసుకోవడం లేదా తమ మతానికి చెందిన జెండాలను ఎగురవేయడం ద్వారా అక్కడి ప్రభుత్వానికి చీకాకులు తెప్పిస్తున్నారు.", negative
positive,ఈ స్థితిలో ఆర్థిక రంగం నిలదొక్కుకుని ముందుకు సాగాలంటే దేశీయ వినియోగమే శరణ్యమన్న విషయం ప్రభుత్వం గుర్తించింది., negative
negative,భారతమాత తన బిడ్డను కోల్పోయిందని రోహిత్ వేముల వ్యవహారంలో ఇప్పటికే బాధపడిన ఆయనకు అత్యున్నత సభలో ఈ దారుణాన్ని ప్రస్తావించడం సబబుగా కనిపించలేదు., negative
neutral,"ఇక, దేశీయంగానూ ఇంటర్నెట్, డీటీహెచ వినియోదారులు పెరుగుతున్న నేపథ్యంలో రాబోయే ఐదేళ్ళలో కనీసం 70 ఉపగ్రహాల ప్రయోగం అవసరమని అంచనా.", negative
neutral,"ఇక్కడినుంచి ఈ రెండు మండలాల ప్రభుత్వ పాఠశాలలతో పాటు చౌక ధరల దుకాణాలు, డీఆర్ డీపోలకు బియ్యం పంపీణీ అవుతుంది.", negative
neutral,15 ఏళ్ల వయసులోనే ఉగ్రవాదుల్లో చేరిపోయాడు., negative
positive,ఈ చారిత్రక విజయాలకు మెల్బోర్న్ వేదిక కావడం మరో విశేషం., positive
negative,"ఇప్పుడు నేతాజీని ‘యుద్ధనేరస్థుడు’గా అభివర్ణిస్తూ నెహ్రూ రాసినట్టుగా చెబుతున్న వివాదాస్పదమైన లేఖ కానీ, ఆయన చితాభస్మాన్ని జపాననుంచి తీసుకురావడానికి అనంతర కాలంలో నిరాకరించిన వైనం కానీ కాంగ్రెసకు నష్టం చేకూర్చేవే.", negative
neutral,దీనిపై సీఎఫ్ తిమ్మారెడ్డి మాట్లాడుతూ వీటిని పరిష్కరించి అర్హులకు పత్రాలు అందిస్తామన్నారు., negative
negative,"లండనలో ఉన్నారనుకుంటున్న మాల్యాను మార్చి 30లోగా రెక్కలుకట్టుకుని వచ్చి తనముందు వాలమంటూ సుప్రీంకోర్టు జారీ చేసిన ఆదేశాలకు ఆయన ఎలా స్పందిస్తారన్నది అటుంచితే, ఈ దశలో మాల్యా దేశం విడిచివెళ్ళిపోవడం పరిస్థితిని మరింత సంక్లిష్టంగా మార్చివేసిందన్నది వాస్తవం.", negative
negative,జిల్లాలోని తూర్పు ప్రాంతంలో స్వైన్ ప్లూ వ్యాధి కలకలం రేపుతోంది., negative
negative,"దుతర్తే చట్ట వ్యతిరేక పద్ధతులని అమ్నెస్టి ఇంటర్నేషనల్, హ్యూమన్ రైట్స్ వాచ్ తదితర మానవహక్కుల సంఘాలు ఎండగట్టాయి.", negative
negative,శుక్రవారం సాయంత్రం పాఠశాలలో ఆరో తరగతి చ దువుతున్న విద్యార్థిని కేంద్రె హర్షిత ఆటో నుంచి పడి మృతి చెందింది., negative
neutral,"వ్యభిచార గృహాల్లో జీవచ్ఛవాలైపోయినవారు, ఇటుకబట్టీల్లోనూ, మరపడవల్లోనూ, నిర్మాణ తయారీ రంగాల్లో కట్టుబానిసలుగా పనిచేస్తున్నవారు అశేష సంఖ్యలో ఉన్నారు.", negative
neutral,పెండింగ్లో ఉన్న మరుగుదొడ్ల నిర్మాణాలను యుద్ధ్దప్రతిపాదికన మార్చి 15 లోగా పూర్తి చేయాలని కలెక్టర్ ఆదేశించారు., negative
negative,"గత టీడీపీ ఎంపీ, ఎమ్మెల్యే రాథోడ్ రమేశ్, సుమన్ రాథోడ్ హయంలో నియోజకవర్గంలో టీడీపీ కార్యకర్తలే లబ్ధిపొందారని ఆరోపించారు.", negative
negative,"‘ఉగ్రవాదంపై పోరు’ అన్న భారీ నినాదంతో, అందుకు తగిన ఆధునిక వ్యవస్థలను కొనుగోలు చేసుకొని పోరాడే శక్తి బంగ్లాదేశ్కు ఆర్థికంగాలేదు.", negative
positive,ఆస్ర్టేలియన్ ఓపెన్లో టాప్సీడ్గా బరిలోకి దిగిన సానియా-హింగిస్ ద్వయం తుది సమరంలో చెక్ రిపబ్లిక్కు చెందిన ఏడో సీడ్ ఆండ్రియా లవకోవా-లూసీ రెడెకా జోడీపై గెలుపొంది చాంపియన్గా నిలిచింది., negative
negative,"ప్రతి ఏటా తమిళనాడుకు చెందిన మత్స్యకారులు సముద్రంలో హద్దులు తెలియక శ్రీలంక దళాలకు చిక్కడం, లేదా వారి కాల్పుల్లో మరణించడం జరుగుతున్నది.", negative
neutral,"పర్యావరణాన్ని నాశనం చేసినందుకూ, కాలుష్యానికీ పాల్పడినందుకూ శిక్షగా మాత్రమే సొమ్ము చెల్లించవలసిన చోట, ముందుగానే కట్టిన పక్షంలో ఆ పనిచేయవచ్చునన్న సంకేతాలు పోయాయి.", negative
neutral,"మణిపూర్లో తక్షణమే ప్రభుత్వం కుప్పకూలే ప్రమాదం లేకపోవచ్చు కానీ, తమ డిమాండ్లను నెరవేర్చని పక్షంలో వేరే పార్టీతో చేతులు కలపడానికైనా, వేరుకుంపటి పెట్టడానికైనా వెనుకాడబోమన్న వారి హెచ్చరిక కాంగ్రెస్కు ముచ్చెమటలు పట్టిస్తున్నది.", negative
positive,"దీంతో స్వయంగా రంగంలోకి దిగిన మంచిర్యాల ఏఎస్పీ విజయ్కుమార్ రంగంలోకి దిగి పలువురు దస్తావేజు లేఖరులను అదుపులోకి తీసుకోవడంతో,ఒక్కసారిగా పట్టణంలో కలకలం చోటు చేసుకుంది.", negative
neutral,అందుకు కారణాలూ లేకపోలేదు., negative
neutral,ఈ పాస్.సీజీజీ.జీవోవీ.ఇన్ అనే వెబ్సైట్లోకి వెళ్లి ఫ్రీమెట్రిక్ ఉపకార వేతనాలు పేరుతో ఉన్న దానిని క్లిక్ చేయాలి., negative
neutral,ఏ చిన్నపాటి అంశం దొరికినా భారత ప్రభుత్వాన్ని ఇరకాటంలో పెట్టేందుకు వేర్పాటువాదులు ప్రయత్నిస్తూనే ఉంటారు., negative
negative,2010 ఏప్రిల్ నుంచి ఈ విధానం అమలులోకి వస్తుందని ఆయన ప్రకటించినా రాష్ట్ర ప్రభుత్వాల అభ్యంతరాల వల్ల కార్యరూపం దాల్చలేదు., negative
positive,సామాజిక న్యాయం కోసం ఆయన అవిశ్రాంతంగా కృషి చేశారు., positive
positive,ఇందు కోసం నిర్వాహకులు ఘనంగా ఏర్పాట్లు పూర్తి చేశారు., negative
negative,పరోక్ష యుద్ధాన్ని తలపిస్తున్న ఈ పరిణామాలు దేశంలో అశాంతి రేకెత్తిస్తున్నాయి., negative
positive,జిఎస్టి అమల్లోకి వస్తే ఈ భారం చాలా వరకు తగ్గే అవకాశం ఉంది., negative
neutral,"ప్రధానమంత్రి కొద్దివారాల క్రితమే ముందుజాగ్రత్తగా న్యూజిలాండ్, మెగ్జికోల నుంచి బలమైన హామీలు పొందినా అవి మాటమార్చేశాయి.", negative
negative,హైదరాబాద్లో స్థిర నివాసం ఏర్పరచుకున్న పలువురు సీనియర్ అధికారులు ఏపీకి తరలివెళ్లడానికి ససేమిరా అంటున్నారు., negative
positive,"అలాగే, సర్వాయుధాలతోనూ తనను ఆదుకోమంటూ దక్షిణకొరియా మొరపెట్టుకోవడంతో, ఇటీవలి కాలంలో ఎన్నడూ లేని రీతిలో అమెరికా తన పొరుగునే ఆయుధాలను పోగేస్తూండటం చైనా వైఖరిలో మార్పు తెచ్చివుండవచ్చు.", negative
negative,"ఒకవైపు ముస్లింల తెగల పోరాటం, మరోవైపు అగ్రరాజ్యాల అధికార దాహం ప్రపంచాన్ని అస్థిత్వంలోకి నెడుతున్నాయి.", negative
positive,అందుకే ఆయన తాను రిజర్వుబ్యాంకు గవర్నర్ పదవిని తాను రెండో పర్యాయం ఆశించడం లేదని చెప్పేశారు., negative
neutral,చొరబాటుదారుల నియంత్రణ సంస్థ (కౌంటర్ ఇన్ఫ్రిల్టేషన్ గ్రిడ్) లెక్కల ప్రకారం ఇటీవలి కాలంలో దాదాపు వంద మంది వరకూ చొరబాటుదారులు సురక్షితంగా భారత భూభాగంలోకి వచ్చేశారు., negative
neutral,అప్పట్లో నీట్కు అనుకూలంగా తీర్పు రాసిన జస్టిస్ ఎ.ఆర్. దవే ఇప్పుడు ప్రధాన న్యాయమూర్తిగా ఆ తీర్పుపై పునస్సమీక్ష అవసరమన్న నిర్ణయానికి వచ్చారు., negative
negative,"ఈ గతాన్ని అటుంచినా, కీలకమైన సమస్యలను అవగతం చేసుకోవడంలోనూ, పరిష్కరించడంలోనూ ప్రభుత్వం తీవ్ర నిర్లక్ష్యాన్ని ప్రదర్శించింది.", negative
neutral,"ఇరాక్, సిరియాల్లో ఇస్లామిక్ రాజ్యస్థాపన కోసం పోరాడుతున్న ఐఎసైఎస్ మిలిటెంట్ల వేట మొదలైంది.", negative
neutral,ఈ సెక్షన్ సంగతి తేల్చాల్సింది పార్లమెంటు మాత్రమేనన్నది., negative
negative,అదే నిజమైన పక్షంలో వ్యూహం మరింత భయంకరమైనదని భావించాలి., negative
negative,అలా కాకుండా మూఢనమ్మకాలతో మూర్ఖంగా ప్రవర్తించే వారితో సమాజం మొత్తానికి చెరుపుకలుగుతుంది., negative
neutral,"జిల్లా యంత్రాంగం ఒక సమావేశం ఏర్పాటు చేసి, రచయితతో బలవంతంగా క్షమాపణలు చెప్పించింది.", negative
negative,ధరించే దుస్తులనుంచి ప్రవర్తన వరకూ థాచర్కూ థెరెసాకూ ఉన్న తేడాలూ పోలికలతో మీడియా తనపని తాను చేసుకుపోతున్నది., negative
neutral,"ఒకరికొకరు తెలిసినవారే, బంధుత్వాలున్న వారే.", negative
positive,న్యాయస్థానాల్లో పిటిషన్లు వేయాలని ప్రజాసంఘాలు సంకల్పిస్తున్నాయి., negative
negative,"బెల్జియంపై దాడి పారిస్ దాడులకు ప్రతీకారం మాత్రమే కాదు, యూర్పలోని మిగతాదేశాలకు ముప్పుతప్పదన్న హెచ్చరిక కూడా.", negative
negative,ప్రభుత్వ పాఠశాలలకై బియ్యం పంపీణీ చేయాలని అలస్యంగా 4న అలాట్మెంట్ కాపీ అందించిన తహసీల్దార్ గోదాం ఇన్చార్జి ఫిర్యాదు చేయడం వెనుక రాహస్యమేంటని ప్రజలు అనుమానాలు వ్యక్తం చేస్తున్నారు., negative
negative,దాంతో పలుచోట్ల పోలీసులు కాల్పులు జరిపారు., negative
neutral,ఉమ్మడిప్రకటనలో ఉగ్రవాద సంస్థలను పేరుపేరునా ప్రస్తావిస్తూ దేశంలో జరిగిన ప్రతి ఉగ్రదాడినీ ఏకరువు పెట్టడం ఇదే తొలిసారి., negative
neutral,ఈ రోజే శివరాత్రి పండుగను జరుపుకుంటారు., negative
neutral,"ఊహించినట్టుగానే, బ్రిటన్ ప్రధాని డేవిడ్ కామరూన్ కొద్దినెలల్లో గద్దెదిగిపోతున్నారు.", negative
neutral,"జకీర్కు ఇద్దరు కుమార్తెలు, ఒక కుమారుడు ఉన్నారు.", negative
positive,"జూన్ 21న జరిగే అంతర్జాతీయ యోగా దినోత్సవాన్ని.. అన్ని కేంద్ర ప్రభుత్వ కార్యాలయాల్లోనూ నిర్వహించాలని, ఉద్యోగులు ఇందులో పాల్గొనాలని.. కేంద్రం స్పష్టమైన ఆదేశాలు జారీచేసింది.", negative
positive,ఇప్పుడు ఆ పని విజయవంతంగా పూర్తయింది., negative
positive,"ఈ జాతరకు జిల్లా నుంచే కాకుండా పొరుగు రాష్ట్రమైన మహారాష్ట్రలోని కిన్వట్, నాందేడ్, చంద్రాపూర్, యావత్మాల్, పర్బనీ జిల్లాన నుంచి భక్తులు వేలాది సంఖ్యలో తరలివచ్చి,బెల్లం ముద్దలతో ప్రత్యేక మొక్కులను తీర్చుకుంటారు.", negative
negative,"తుపాకులతో కాల్పులు జరుపుతూ, బాంబులు పేల్చారని అతడు పోలీసులకు తెలిపారు.", negative
neutral,అయితే ఆ ఏడాది మొత్తం 67 శాతం మంది అనుకూలంగా ఓటేయడంతో ఆ వివాదానికి తెరపడింది., negative
negative,ప్రపంచంలో ఏ దేశంపైన దాడి చేసినా మాకు సంబంధం లేదు మా జోలికి మాత్రం రాకండి అనే రీతిలో టర్కీ పాలకులు ఇంత కాలం ప్రవర్తించారు., negative
positive,"మొదటి దశలో గంగానది ఒడ్డును ఘాట్లు, శ్మశాన వాటికలు నిర్మిస్తారు.", negative
neutral,తలమడుగు మండలం కొత్తూరులో పశ్చిమ జిల్లా నాయకుడు గోక మహేందర్ ఆధ్వర్యంలో కార్యక్రమం నిర్వహించారు., negative
negative,"తన దేశంలోని నాయకులపైనా, వివిధ వర్గాలపైనా మంచీ మర్యాదా లేకుండా నోరుపారేసుకుంటూ, అర్థంపర్థంలేని అడ్డగోలు వాదనలతో వైషమ్యాలను పెంచి మిగతా ప్రపంచాన్ని కూడా వొణికిస్తున్నాడాయన.", negative
neutral,హిందూ మత గ్రంధాలను కూలంకషంగా చదివినట్లు జకీర్ నాయక్ చెబుతుంటాడు., negative
neutral,అందులోనూ ఉత్తర్రపదేశ్ రాష్ట్రానికి ఎక్కువ ప్రాతినిధ్యం కల్పించడం కూడా గమనార్హం., negative
positive,కేంద్రం నుంచి అదనపు బలగాలను పంపేందుకు ఆయన ఆ రాష్ట్ర ముఖ్యమంత్రి మెహబూబా ముఫ్తీకి హామీ ఇచ్చారు., negative
negative,"అనంతనాగ్ జిల్లాలోని బందిపోరా, ఖాజిగుండ్, లర్నోలో, కుల్గాం జిల్లాలోని మీర్ బజార్, దమ్హాల్ ప్రాంతాల్లో, అనంత్ నాగ్ జిల్లాలోని వార్పోరాలో ఆందోళన తీవ్రంగా ఉంది.", negative
neutral,మిషన్ గన్స్తో ఫొటోలుదిగి సామాజిక మాధ్యమంలో తనను తాను ఉగ్రవాదిగా ప్రచారం చేసుకునేవాడు బుర్హాన్ వని., negative
neutral,అప్పుడే మీడియా చేసే ప్రసారాలకు సార్ధకత ఉంటుంది., negative
neutral,చర్మం రంగు వల్లే ఈ వివక్ష సాగుతున్నదన్నాడు., negative
positive,ఈ ఎన్నికల్లో అసోం రాష్ట్రం ఒక్కటే బిజెపి ఖాతాలో చేరింది., negative
neutral,"దీంతో ప్రధాని డేవిడ్ కామెరూన్ నిరుద్యోగ భృతి, పిల్ల పెంపకం భృతిని తగ్గించారు.", negative
neutral,జీవితంలో వీటికంటే ముఖ్యమైన విషయాలు ఎన్నో ఉన్నాయి., negative
neutral,ఆయుధాలను ఎవరైనా కొని తెచ్చుకునే అవకాశం ఉంటుంది., negative
neutral,రేపు యూరప్ వ్యాప్తంగా ఇదే దారిలో మితవాదపార్టీలు దూసుకువచ్చే అవకాశాలు లేకపోలేదు., negative
negative,"జనవరి మధ్యవారంలో జరగాల్సిన అసెంబ్లీ సమావేశాలను గవర్నర్ నెలరోజుల ముందుకు జరపడం, స్పీకర్ అసెంబ్లీ తలుపులు తెరవకపోవడంతో బీజేపీ ఎమ్మెల్యేలు, కాంగ్రెస్ అసమ్మతి ఎమ్మెల్యేలు కలసి మొదట ఒక కమ్యూనిటీ హాలులోనూ, ఆ తరువాత ఒక హోటల్లోనూ అసెంబ్లీని నిర్వహించి స్పీకర్ను అభిశంసించి, ముఖ్యమంత్రిని తొలగించి, ఆయన స్థానంలో ఒక తిరుగుబాటు ఎమ్మెల్యేని ఎన్నుకోవడం ప్రజాస్వామ్య విలువలను పాతాళానికి తొక్కేసిన పరిణామాలు.", negative
positive,తమకు 35 మంది బలం ఉన్నదని దానివాదన., negative
negative,తూర్పున కలకలం..ఒక్కసారిగా అంతమంది దస్తావేజు లేఖరులను పోలీసులు అదుపులోకి తీసుకోవడం కలలకం కలిగించింది., negative
positive,"2015లో ఈ జోడీ వింబుల్డన్, యూఎస్ ఓపెన్ టైటిళ్లు గెలిచిన సంగతి తెలిసిందే.", negative
positive,"లాభాలొస్తే పంచుతాం, నష్టాలకు మాదీ బాధ్యతంటూ ప్రభుత్వం కౌంటర్ గ్యారంటీ ఇచ్చినపక్షంలో భవిష్యనిధి వాడకం విషయంలో ఎవరికీ భయం ఉండదు.", negative
positive,విధుల్లో నిర్లక్ష్యం చేయవద్దన్నారు., negative
neutral,జమ్మూ కాశ్మీర్కు స్వతంత్య్ర నిర్ణయాధికారం ఉండాలనేది గిలానీ తొలి సూత్రం., negative
neutral,"ముఖ్యంగా పాకిస్తాన్ నుంచి వచ్చే ఉగ్రవాదులు సరిహద్దుల్లోని గుల్మార్గ్, బాబారిషి వైపు భారత భూభాగంలో ఆయుధాలు సురక్షితంగా ఉంచుకుని స్థానికంగా ఉండే రవాణా వాహనాలలో సాధారణ ప్రయాణీకుల్లా వచ్చేస్తున్నారు.", negative
negative,అమాయకులు బలి అవుతూనే ఉంటారు., negative
negative,"ఇంతటి వివాదం అలుముకుని ఉన్న సందర్భంలో కూడా స్వయంగా సైన్యమే రంగంలోకి దిగి ఎత్తయిన వేదికలను నిర్మించడం ఎవరిని రెచ్చగొట్టడానికో, ఎవరిని బేఖాతరు చేయడానికో తెలియదు.", negative
neutral,అటువంటి వారికి అనవసరమైన ప్రాధాన్యం ఇవ్వకూడదు., negative
neutral,"గ్లోబల్ మార్కెట్లు గొల్లుమనడం, పౌండు పతనం కావడమే కాదు, భారతదేశంతో సహా యావత్ ప్రపంచమూ ఈ తీర్పు పర్యవసానాలు పూర్తిగా అర్థమయ్యేంత వరకూ గందరగోళంలో కొట్టుమిట్టాడుతూనే ఉంటాయి.", negative
positive,"మూడు లక్షల సభ్వత్వాలు లక్ష్యం కాగా, సోమవారం నాటికి దాటిపోయి, అదనంగా 12, 800 నమోదయ్యాయి.", negative
negative,"జీకే వాసన నిష్క్రమణతో బలహీనపడిన కాంగ్రెస్, విజయకాంత నాయకత్వంలోని డీఎండీకే, రామ్దాస్ పక్షం వంటివి చేతులు కలుపుతున్నా స్టాలిన బలమైన పోటీ ఇచ్చే సూచనలు కనిపించడం లేదు.", negative
negative,"ఇప్పుడు ఉద్యోగుల శ్రేయస్సు నెపంతో, వారి అనవసరపు ఖర్చులు అరికట్టే పేరిట ఈ కొత్త విన్యాసానికి తెరదీయడం ఇంకా సాహసం.", negative
neutral,అనంతరం శవాన్ని ఖననం చేసినట్లు ఎసై రాము తెలిపారు., negative
negative,"అగ్రరాజ్యాలెన అమెరికా, రష్యా సిరియా వ్యవహారాన్ని స్థానిక సమస్యగా పరిగణించి దూరంగా ఉన్నట్లయితే సంక్షోభం తలెత్తేది కాదు.", negative
negative,అందువల్ల టీచర్లకే అధునాతన బోధనలో శిక్షణ ఉండటం లేదు., negative
neutral,అందుకే అడిగిందే తడవుగా ఆయుధాలు అందిస్తోంది., negative
positive,ఈ ఆరోపణపై సుప్రీంకోర్టు అప్పటిలోనే సీరియస్గా స్పందించి సిబిఐ మాజీ డైరక్టర్ ఎం ఎల్ శర్మ ఆధ్వర్యంలో ఒక దర్యాప్తు బృందాన్ని ఏర్పాటు చేసింది., negative
negative,కేరళలో బాణాసంచా మీద ఉన్న మోజు బహుశా దేశంలో ఎక్కడా కనిపించదేమో., negative
neutral,బాధ్యతగల పదవుల్లో ఉన్నవారు అన్ని విషయాలు తెలుసుకుని జాగ్రత్తగా మాట్లాడాల్సి ఉంటుంది., negative
positive,‘పారిస్ నుంచి పఠాన కోట్ వరకూ’ అంటూ ఉగ్రవాదాన్ని ధీటుగా ఎదుర్కొనడానికి వీలుగా వర్కింగ్ గ్రూపుల ఏర్పాటు నుంచి ఉమ్మడి సైనిక విన్యాసాల వరకూ వివిధ దశల్లో సహకారాన్ని సిద్ధం చేసుకున్నాయి., negative
positive,యూరప్లో స్విట్జర్లాండ్ కీలక భాగస్వామి అని ఐదు రోజుల పర్యటనకు ముందు మోదీ అభివర్ణించారు., negative
positive,"ఈ దేశంలో చదువుకోవడానికి వచ్చి, తాము చదువుతున్న విశ్వవిద్యాలయాలతోనూ, ఉంటున్న నగరాలతోనూ మమేకమైన విదేశీయుల పట్ల ఏ రకమైన వివక్షలూ లేని వాతావరణాన్ని సాధించడం మన బాధ్యత.", negative
