Sentence,Label
अरिजीत के म्यूजिक शो की २ टिकट लो जो नवंबर में है,0
अरिजीत के म्यूजिक शो की २ टिकट लो,0
संदीप माहेश्वरी सर की मोटिवेशनल सेशन अटेंड करने के लिए टिकट बुक करे,0
मैं इवेंट के लिए टिकट खरीदना चाहता हूँ।,0
टिकटमास्टर से डियर इवान हैनसेन को अक्टूबर में देखने के लिए 2 टिकट खरीदें।,0
सितम्बर में दिल्ली में होने वाले रॉक कॉन्सर्ट के लिए टिकटन्यू का उपयोग करके टिकट खरीदें,0
इवेंट के लिए ऑनलाइन टिकट खरीदें।,0
बुक माय शो पे सुबह वाले इवेंट की टिकिट्स लेलो।,0
मेरे कंप्यूटर पर सुपर मारियो खेलना शुरू करें,0
मेरे शयनकक्ष में सामान्य ज्ञान खोलें।,0
गेम शुरू करें,0
ऐकीनेटर गेम का लेवल १ खेलते हैं।,0
मुझे एक गेम खेलना है|,0
एक गेम खेलते हैं।,0
गूगल प्ले पर एक संगीतमय खेल खेलते हैं,0
क्या अभी चैस खेल सकती हूँ कृत्रिम बुद्धि के खिलाफ,0
मेरे आईफोन पर मम्मी के खिलाफ एक लूडो का गेम शुरू करते हैं।,0
गूगल प्ले पर रोमियो के साथ एक मल्टीप्लयेर पजल गेम खेलते हैं चलो,0
मेरे पी एस 4 पर गेम चालू करो,0
फोर्टनाईट शुरू करो।,0
किचन में पोके पॉकेमन गेम खेलते हैं,0
आइ-फोन पर कैंडी क्रश का स्तर १५० शुरू करें,0
मुझे एक गेम खेलना है ।,0
आइए क्रॉसवर्ड खेलते हैं,0
लेवल ५ सुडोकु स्टार्ट करें,0
क्या हम खेल सकते हैं,0
पि एस ३ सिंगल वेट मल्टी प्ले मोड गेम ऑन करो,0
मेरे पीसी पर मारिओ गेम खेलते हैं,0
क्या आप मेरे मोबाइल में एयर फाइटर लेवल 6 खेल सकते हैं।,0
एक्स बॉक्स पर रेड डेड खेलें,0
खेल खेलो,0
एंग्री बर्ड्स लेवल ५ खेलना है।,0
चलो एक गेम खेलते हैं,0
भोला के खिलाफ शतरंज खेलते हैं,0
मैक्स पेन चालू करिए।,0
सुपर मारिओ गेम ऑन करो।,0
रवि के साथ मोबाइल में मारिओ पार्टी खेल सकते हैं,0
एक्स बॉक्स पर रेड डैड रिडेंप्शन 2 खेलो ।,0
एक्स बॉक्स पर पबजी शुरू करो,0
मैं एक खेल खेलना चाहता हूँ,0
क्या आप मेरे दोस्तों के लिए गेम चालू कर सकते हैं मेरे टीवी में?,0
क्या आप जल्दी से हमारे लिए गेम शुरू कर सकते हैं?,0
चलो मेरे फोन पर माइक के साथ एक मल्टीप्लेयर गेम खेलते हैं गेम सेंट्रल का उपयोग करते हुए ।,0
कोई ऑफलाइन गेम खेलता हैं,0
मैं कैंडी क्रश का लेवल ३ खेलना चाहता हूं।,0
एंग्री बर्ड का गेम खेलते हैं पांचवे लेवल से,0
प्रेरणा के साथ गूगल प्ले पर म्यूजिक गेम खेलें,0
क्या हम गेम को खेल सकते है,0
नाइट फोर्ट नाइट गेम खेलना चालू करो मेरे आइ फ़ोन पर,0
कॉल ऑफ़ ड्यूटी चालू मल्टीप्लयेर मोड में,0
क्या हम कोई खेल सकते हैं अभी,0
kya hum ek game khel sakte hai?,0
क्या हम प्ले स्टोर में सबवे सर्फर खेल सकते हैं।,0
क्या आप मेरे मोबाइल में लोड रनर खेल सकते हैं।,0
क्या आप मेरे दोस्तों के लिए गेम चालू कर सकते हैं?,0
मेरे फोन पर गेम सेंट्रल का उपयोग करके माइक के साथ एक बहु-खिलाड़ी कैरम गेम खेलते हैं,0
क्या हम एक गेम खेल सकते हैं मल्टीप्लयेर,0
म्यूजिकल गेम ओपन करो।,0
एप्पल प्लेस्टोर से वर्ड गेम खोजो,0
क्या हम अपने मोबाइल में कोई गेम खेल सकते हैं।,0
चलो एक खेल खेलते हैं।,0
सुडोकू का तीसरा लेवल खेलो,0
एंग्री बर्ड्स लेवल 5 खेलें,0
मैं मदीब लेवल 3 खेलना चाहता हूं,0
मैं कैंडी क्रश सागा मेरे एंड्राइड फ़ोन पर खेलना चाहती हूँ।,0
मेरे फोन में चलो खेलते हैं गुंजन के साथ एक मल्टीप्लेयर गेम,0
मुझे अपने मोबाइल पर एंग्री बर्ड्स खेलना है,0
चलो गेम शुरू करते हैं,0
मेरे फोन पर वर्ड्स विद फ्रेंड्स शुरू करो मॉम के साथ ।,0
कंप्यूटर में गेम खेलते हैं,0
मेरे लैपटॉप पर मनोज के साथ कोई मल्टीप्लेयर गेम खेलते हैं।,0
फोर्ट गेम की लेवल ४ स्टार्ट करो,0
मुझे मेडीबस का लेवल ४ खेलना है|,0
हम एक म्यूजिक गेम खेल सकते हैं फ़ोन पर,0
मैं एक खेल खेलना चाहता हूँ।,0
मारिओ का लेवल ३ खेलना चाहता हूँ,0
मेरे आईफोन पर रनवे गेम शुरू करें,0
मैं मदीब लेवल 3 खेलना चाहता हूं,0
मोबाइल स्मार्ट फ़ोन पर कैंडी क्रश खेलना चाहूंगा,0
कॉइन मास्टर का लेवल ४ स्टार्ट करें,0
मेरे फोन पर माँ के खिलाफ शतरंज शुरू करें,0
क्या हम गेम खेल सकते हैं,0
प्ब्जी को शुरू करो,0
एंग्री बर्ड्स का लेवल 3 चालू करो,0
एस्फाल्ट कार रेसिंग मल्टी मोड में ऑन करो।,0
फ़ोन में लूडो गेम खेलते हैं,0
मेरे फोन पर गेम सेंट्रल का इस्तेमाल करके मोहित के साथ एक मल्टी-प्लेयर गेम खेलते हैं।,0
एक खेल खेलो,0
गूगल प्ले गेम्स पर गेम खेलें।,0
शाहवेज के साथ गूगल प्ले पर म्यूजिक गेम खेलें।,0
एक खेल खेले,0
प्लांट्स वर्सस जॉम्बीज़ का सेकंड लेवल खेलो ।,0
"खेलें, एंग्री बर्ड्स स्तर 5",0
जल्दी से मेरे लिए खेल चालू करिए।,0
में सबवे गेम में लेवल थ्री खेलना चाहता हूँ,0
वर्ड्स विथ फ्रेंड्स खेलते हैं,0
मैं एक खेल खेलना चाहता हूँ,0
गेम लॉन्च करें।,0
हम सब मिलकर मोनोपोली खेलते हैं,0
मारिओ कार्ट का दूसरा स्तर अपने एंड्राइड फ़ोन पर चलाना चाहता हूँ।,0
मेरे प्ले स्टेशन 4 डिवाइस पर मारियो आइलैंडर खेलना शुरू करें।,0
गेम सेंट्रल का उपयोग करके फ़ोन पर एक बहु खिलाडी खेल खेलते हैं,0
गेम लॉन्च करो।,0
रवि के विरुद्ध वर्ल्ड ऑफ़ वॉरक्राफ्ट शुरू करो।,0
बेडरूम में मारिओ खेलते है,0
प्ब्जी को स्टार्ट करो,0
आइए खेलते हैं वर्ड्स विद फ्रेंड्स,0
एकिनेटर का लेवल 4 शुरू कर दो ।,0
क्या मैं अपने मोबाइल में कार रेसिंग खेल सकता हूँ,0
एक्स बॉक्स पर कोई गेम खेलते हैं दोस्तों के साथ,0
mere bedroom mein trivia open karo,0
म्यूजिक गेम खेलते हैं गूगल प्ले पर मार्क के साथ,0
एंग्री बर्ड का लेवल १० खेलो,0
मार्क के साथ गूगल प्ले पर म्यूजिक गेम खेलें।,0
प्ले स्टोर पर म्यूजिक गेम दिखाओ।,0
सुगम के साथ कोई म्यूजिक गेम खेलना है,0
मैं दोस्तों के साथ ऑनलाइन लूडो खेलना चाहता हूं,0
मैं रमी खेलना चाहता हूं माँ के साथ,0
main ek game khelna chahti hu,0
चलो गूगल प्ले का उपयोग करके दोस्तों के साथ अन्ताक्षरी खेलते हैं,0
मैं इंटरनेशनल प्लेयर्स के साथ चैस खेलना चाहता हूँ,0
लिविंग रूम में लूडो खेलें,0
मै एक खेल खेलना चहता हु।,0
मेक माय ट्रिप पर कोलकाता में सस्ते होटल की सूची निकालो।,0
मुज़े पुणे के टॉप रेटेड बुक स्टोर दिखाइए।,0
मेरे आसपास 100 रुपये में बाल काटने वाले बेस्ट हैर सैलून दिखाइए।,0
मेरा नजदीक रेल्वे स्टेशन पता करो,0
स्थानीय दवाई की दुकानों का गूगल से जानकारी लें।,0
मैपक्वेस्ट में माउंटेन व्यू में गैस स्टेशंस ढूंढ के दो  ।,0
हेय गूगल मॅप थर्ड स्ट्रीट में कोई जिम हो तो बताओ,0
सस्ती जूतों की दुकान पर ले चलो।,0
क्या तुम मेरे लिए कालीन की दुकान को खोज सकते हो,0
जस्ट डायल पर सुबह 10 बजे से पहले खुलने वाले मेडिकल स्टोर दिखाइए।,0
मुझे मेरे आस-पास का टॉप रेटेड रेस्तरां दिखाओ।,0
मेरे नजदीक में खुली फार्मेसी दिखाओ वेज़ पर ।,0
गूगल मैप्स का इस्तेमाल करके टॉप रेटेड स्टेशनरी दिखाओ मालवीय नगर में,0
नाविक से कहो मेरे आस पास सबसे बेहतरीन ब्यूटी पार्लर ढूंढने के लिए,0
मुझे स्पोर्ट्स की दुकान चाहिए जो गूगल मानचित्र पर एक  सौदा पेश कर रही है।,0
गूगल मैप मुज़े अहमदाबाद में देर रात तक खुले रहने वाले हेल्थ क्लिनिक दिखाईए।,0
गूगल मानचित्र का उपयोग करके मसूरी में पेट्रोल पम्प दिखाएं,0
कृपया नई दिल्ली में शीर्ष रेटेड स्कूल का पता लगाएं।,0
वेज़ पर नज़दीकि कार मेकनिक की दुकान को गूगल मेप्स पर दिखाओ,0
करावल नगर में सस्ती ड्राई क्लीनिंग की दुकानें दिखाओ,0
मुझे गाड़ी ठीक करानी है पास मैं जो भी अवेलेबल मैकेनिक शॉप है ढूंढो,0
"गूगल, मेरे आस पास के पेट्रोल पंप दिखाओ।",0
गूगल मैप पर टॉप रेटेड सालोन ढूंढो।,0
वेज़ पर खड़गपुर के आस पास लॉन्ड्री ढूँढने में मेरी मदद करो।,0
गुगल मैप्स पर सस्ते बुक स्टोर का पता लगाओ।,0
गूगल मैप से कहो मेरे आस पास सबसे बेहतरीन ब्यूटी पार्लर खोजें,0
चाय की स्टेशन के पास अच्छी चाय की दुकान ढूंढो,0
कैंप चौक पर कंप्यूटर की दुकान दिखाओ गूगल मैप पर,0
मेरे नजदीक में कोई गैस स्टेशन दिखाओ।,0
"हे गूगल मैप्स, तीसरी गली के पास जिम प्राप्त करें",0
मैपक्वेस्ट का इस्तेमाल करके मेरे आस पास सस्ती किराने स्टोर की दुकान खोजे,0
लोकल फार्मासीस जो अभी खुले है उन्हें बताएं|,0
दिल्ली में मेरे आस पास देर रात तक खुली रहने वाली चार्जिंग स्टेशन ढूंढो।,0
मुझे सस्ते टॉप रेटेड आइसक्रीम पार्लर में ले चलो।,0
"ट्रिपऐडवाइजर, श्यामनगर के पास टॉप-रेटेड जिम खोजें",0
टॉप रेटर पर मेरे आस पास ५ स्टार जिम ढूँढने मे मेरी मदद करो,0
नवसारी के आस पास रात तक खुली रहने वाले चार्जिंग स्टेशन ढूंढो।,0
जस्ट डायल से सस्ते में गाड़ी ठीक करने वाले दुकानों की लिस्ट निकालो।,0
सुबह जल्दी खुलने वाला गैस स्टेशन दिखाओ।,0
ऑफर देने वाले ग्रोसरी स्टोर पता करो ज़रा जस्ट डायल पर,0
गूगल मैप्स पर सभी टॉप रेटेड ब्यूटी सैलून दीखाये|,0
गूगल मैप्स से कहो की सबसे अच्छा ब्यूटी सैलून पुरुष के लिए खोजो मेरे आस पास में,0
मुझे पास के अच्छे की किताबों की दुकान पर ले चलोगे।,0
जस्ट डायल का इस्तेमाल करके लोनी मार्केट में होम्योपैथिक क्लीनिक खोजो,0
मैपक्वेस्ट खोल कर मेरे करीब का बेस्ट पार्क खोजें,0
मैपक्वेस्ट पर इलेक्ट्रिक चार्जिंग स्टेशन ढूंढो,0
चलो गूगल मैप्स पर कुछ ओपन माउंटेन व्यू फार्मेसियों को देखते हैं।,0
बार्सिलोना में इलेक्ट्रिक चार्जिंग स्टेशंस देखने के लिए मैपक्वेस्ट का उपयोग करो और देखो ।,0
क्या जल्दी से एक अच्छा स्वास्थ्य क्लिनिक ढूंढ दोगे मेरे सबसे पास,0
गूगल मैप्स पर मेरे आस पास अस्पताल ढूंढो।,0
बिहार में सबसे बेहतरीन हलवाई की दुकान के बारे में बताइए ।,0
क्या तुम मेरे नजदीक कोई गैस स्टेशन दिखा सकते हो?,0
गूगल मैप्स पे हेल्थ क्लिनिक विनिक खोजो जो मेरे आस पास हो,0
दिल्ली के आसपास दवाइयों की दुकान बताओ ।,0
गूगल मैप का इस्तेमाल करके कोई अच्छा सा होटल मेरे लिए देखिए।,0
गूगल मैप्स पर टस्कन पेट्रोल पंप गैस स्टेशंस दिखाओ ।,0
गूगल मैप पर देखो क्या मेरे नजदीक में कोई हेल्थ सेंटर है,0
अलीगढ़ में इलेक्ट्रिक चार्जिंग स्टेशन देखने के लिए मैपक्वेस्ट का उपयोग करें।,0
गूगल मैप्स से कहो की सबसे अच्छा ब्यूटी सैलून खोजो मेरे पास में,0
गूगल मैप का इस्तेमाल करके कोई अच्छा सा होटल देखो।,0
वेज़ पर खुली हुई स्थानीय फ़ार्मेसीज़ को सामने लाएँ।,0
मुझे सस्ते किताबों की दुकान पर ले चलो ।,0
येल्प मुझे ६ ऐवेन्यू के आस पास के लाइब्रेरी देखने है।,0
किराने की दुकान ढूंढो जस्ट डायल पर जो सस्ता हो,0
चलो गूगल मैप पर खुली हुई ओपन माउंटेन व्यू फार्मेसीज़ देखते हैं ।,0
गूगल मैप्स की सहायता से दिल्ली में गैस स्टेशन बताएं|,0
गूगल मानचित्र पर ढूंढो ग्रोसरी स्टोर्स जहाँ हेल्थी फ़ूड ऑप्शन्स अवेलेबल हों,0
"गूगल मैप, मेरे लिए सिलाई मशीन की दुकान ढूढ़े।",0
टकसन गैस स्टेशन खोजो माय ट्रिप पर नहीं गूगल मैप पर,0
"अरे येल्प, मैं 6वीं एवेन्यू के पास बुक स्टोर देखना चाहता हूं।",0
"हे येल्प, मैं नेहरु पार्क के आस-पास किताबों की दुकान देखना चाहती हूं",0
मेरे आस पास के पेट्रोल पंप दिखाइए गूगल मैप पर खोजें,0
चार्जिंग स्टेशन ढुंढ़ो।,0
गूगल मैप्स का इस्तेमाल करके जयपुर के पेट्रोल पंप खोजें,0
ट्रिपएडवाइजर मुझे दिल्ली के सब बड़े इलेक्ट्रॉनिक्स के स्टोर बताइए,0
गूगल मैप पर मेरे एरिया के स्वास्थ्य संस्थान दिखाओ,0
मेरे पास में कोई क्लिनिक है क्या?,0
मेरे नजदीकी हेल्थ क्लीनिक को गूगल शॉप पर ढूंढो,0
मेरे घर के आस पास के किराना स्टोर के बारे में बताओ?,0
मुझे घड़ी रिपेयरिंग की दुकान पर लेकर जाओ,0
गूगल मानचित्र पर टक्सन गैस स्टेशन दिखाएं।,0
गूगल पर कार रिपेयरिंग शॉप की लोकेशन ढूंढें,0
"ट्रिपऐडवाइजर, श्यामनगर के पास टॉप-रेटेड जिम ढूंढो।",0
गूगल मैप्स पर मेरे आस पास अस्पताल खोजें,0
पटना में पेट्रोल पम्प देखने के लिए मैपक्वेस्ट का उपयोग करें,0
क्या तुम मेरे लिए कोई धोबी की दुकान का पता लगा सकते हो?,0
गूगल मैप की हेल्प से पेंट की दुकान को 2 किलोमीटर की रेंज में खोज सकते हो,0
मुझे लैपटॉप दिखाना है अभी जल्दी से कोई रिपेयर शॉप खोजो,0
मैप वेस्ट का उपयोग करके भोपाल में गैस स्टेशन दिखाएं।,0
वेज़ पर रीशड़ा के लोकल गराज ढूंढो।,0
आइए देखते हैं गूगल मानचित्र पर पटना में खुली हुई कुछ फार्मेसी,0
मेरे घर के आसपास सस्ता कपड़े की दुकान कहाँ पर है मुझे बताओ?,0
मेरे नियर बाय ग्रॉसरी स्टोर दिखाओ जिसमें नई डील चली हो,0
गूगल मैप पर मेरे आस पास की सभी हेल्थ क्लीनिक खोजो,0
गूगल मैप्स पर नजदीक की किराना की दुकान दिखाओ जो अभी खुली हों,0
पापा को हार्ट की दिक्कत है इसलिए कोई हार्ट हॉस्पिटल खोजिए जल्दी से।,0
मैप क्वेस्ट का इस्तेमाल करके मेरे आस पास ढूँढें मेरे आस पास सस्ते कपड़ों की दुकान ।,0
गूगल मैप पर सूरत में सस्ता लोकल गराज ढूंढो,0
शिकागो में बेहतरीन ब्यूटी सालोन खोजने के लिए ट्रिप एडवाइजर का प्रयोग करो।,0
गूगल मानचित्र का उपयोग करके मेरे आस-पास के 24 घंटे खुले रहने वाले स्वास्थ्य क्लीनिकों को खोजें,0
मुझे गूगल मानचित्र पर नज़दीकी अकाडमी की सूची दिखाओ,0
दिल्ली में सबसे अच्छे रेटिंग वाले ब्यूटी सैलून खोजने के लिए ट्रिप एडवाइजर का उपयोग करें।,0
गोआईबीबो से पूछो कोई अच्छा सा होटल कहीं खाली है?,0
मैं अब स्ट्रेचिंग एक्सरसाइज शुरू करने जा रहा हूं,0
मेरी स्मार्टवॉच पर नाइकी रन क्लब जॉग ट्रैक करें।,0
फिटबिट पर जॉगिंग शुरू करें।,0
मेरे 25 मिनट के व्यायाम को शुरू कर दिया जाए ।,0
३० मिनट के लिए जॉगिंग शुरू करो।,0
वर्कआउट शुरु किजिए मेरे स्मार्ट वॉच पर,0
मेरे व्यायाम की दिनचर्या को याद दिलाने के लिए मोबाइल का उपयोग करें,0
शुरू करो मेरा एक्सरसाइज सेशन,0
दौड़ना शुरू करो घड़ी चालू करके,0
क्या तुम फिटनेस बडी पर मेरी दौड़ पर नजर रख सकते हो?,0
ट्रैकिंग शुरू करो १ घंटे का पुश अप सेशन,0
क्या मैं शुरू कर सकता हूँ मेरा ३० मिनट की जॉगिंग?,0
मेरे एक्सरसाइज को ट्रैक करो।,0
नाइक रन क्लब पर व्यायाम को ट्रैक करो।,0
मेरे फ़ोन पर मेरा योगा सेशन शुरू करो,0
एक व्यायाम सत्र शुरू करो।,0
"हे स्ट्रावा, मेरा व्यायाम शुरू करो",0
फिटबिट पर योगा सेशन आरंभ करो,0
३० मिनट के लिए जॉगिंग शुरू करो,0
फिटबिट पर दौड़ शुरू करो,0
स्मार्टवॉच पर बॉक्सिंग सेंस सेशन प्रारंभ करिए प्लीज़,0
दौड़ना ३० मिनट के लिए आरंभ करो,0
फिटबिट पर मेरे दौड़ने का सत्र शुरू कर दो ।,0
10 मिनट के टाइमर के साथ मेरे ध्यान करने का व्यायाम शुरू कर दो ।,0
अब एक घंटे का व्यायाम सत्र शुरू करते हैं,0
फिटबिट का प्रयोग करके मेरे व्यायाम सत्र को शुरू करो,0
मेरी घड़ी पर दौड़ना शुरू करो,0
क्या आप कृपया 5 मिनट की दौड़ शुरू कर सकते हैं।,0
कसरत शुरू कर दो २० मिनट के लिए,0
व्यायाम सत्र शुरू करो।,0
अब फिटबिट रन शुरू करें।,0
चालू करना मेरे फिटनेसपाल का रनिंग,0
मेरी दौड़ पर नज़र रखो।,0
मेरी स्मार्ट वॉच में रनिंग सेशन को ट्रैक करना स्टार्ट करो,0
व्यायाम सत्र शुरू करने के लिए फिटबिट का प्रयोग करें,0
मैं अभी अपना कोर वर्कआउट शुरू करने जा रहा हूँ।,0
व्यायाम सत्र शुरू करो,0
पुशअप्स शुरू करें।,0
मेरे फ़ोन पर कसरत शुरू करें,0
फिटबिट पर दौड़ना शुरू कर दो।,0
मेरी एक घंटे की कसरत शुरू करो,0
स्ट्रावा पर कसरत का एक घंटे का सत्र आरंभ कर दो,0
जोगींग को ३० मिनट के लिए शुरू करें,0
फ़िटनेस बडी मेरा रन शुरू करो,0
मुझे पुशअप वाला वर्कआउट शुरू करो,0
क्या आप 30 मिनट के लिए स्ट्रैवा पर मेरा कसरत सत्र शुरू कर सकते हैं?,0
मेरे फोन पर मुक्केबाज़ी को शुरू करो २० मिनट के लिये।,0
चलो मेरा वर्कआउट शुरू किया जाए ।,0
Meri watch par running start karo,0
क्या तुम मेरे व्यायाम को शुरू कर सकते हो,0
मेरे मोबाइल पर रनिंग सेशन शूरु करो,0
इस वर्कआउट सेशन को आधे घंटे में इस सेशन को शुरू कर देना ।,0
मेरी जॉगिंग शुरु करो फिटबिट पर,0
मेरे फोन पर एक्सरसाइज आरंभ करो अभी,0
एक्सरसाइज सेशन शुरू कीजिए।,0
क्या आप कृपया 11 मिनट की दौड़ शुरू कर सकते हैं।,0
बेसबॉल खेलना शुरू करो,0
क्या आप कृपया 13 मिनट की दौड़ शुरू कर सकते हैं।,0
Fitbit use karke exercise session start karo,0
अनुलोम विलोम का व्यायाम मेरे लिए शुरू कर दो ।,0
शुरू करो बेसबॉल सत्र,0
मुझे कसरत करना है इसलिए कसरत को शुरू करो।,0
चलो शुरू करते है मेरा वर्कआउट सेशन फिटबिट पे,0
हे फिटबिट मेरा व्यायाम शुरू करो,0
फिटबिट का उपयोग करते हुए एक्सरसाइज शुरू करो ।,0
क्या आप कृपया आप 20 मिनट की दौड़ शुरू कर सकते हैं।,0
मेरे एक्सरसाइज सेशन की शुरुआत की जाए,0
मेरा व्यायाम शुरू करो फिटबिट पर।,0
फिटबिट रन को शुरू करो,0
मेरी कसरत शुरू करो,0
१ घंटे का पुशअप सेशन ट्रैक करना शुरू करो।,0
१ घंटे के पुशअप शुरू कर दो,0
मेरी घड़ी पर दौड़ना शुरू करो,0
जी फिट पर आज का मेरा एक्सरसाइज सेशन स्टार्ट करो,0
मेरे दौड़ को ट्रैक करो ५५ मिनट के लिये।,0
स्मार्टफोन पर कसरत शुरू करो भागना,0
मेरे एक घंटे के बॉक्सिंग सत्र को ट्रैक करना शुरू करो,0
एक्सरसाइज को आरंभ करो,0
फिटबिट सेशन शुरू करो,0
अब दौड़ शुरू करो नाइक रन क्लब पर,0
फिटबिट दौड़ को १० मिनट शुरू करो,0
चलो व्यायाम शुरू करें,0
शुरू करो व्यायाम मेरे मोबाइल फ़ोन पर,0
योग सत्र शुरू करें एक घंटे के लिए,0
फिटबिट रन अभी शुरू करो ।,0
फिटबिट से दौड़ चालू करो,0
फिटबिट का इस्तेमाल करके मेरी दौड़ को ट्रैक करो।,0
आज की ट्रेनिंग शुरू करो,0
क्या आप कृपया 1 मिनट की दौड़ शुरू कर सकते हैं।,0
क्या मेरी भागने की कसरत अभी शुरू कर सकते हो फिट बिट पर,0
चालू करना मेरे फिटनेसपाल का स्क्वाट,0
व्यायाम सत्र शुरू करें,0
स्त्रावा पर मेरा दस मिनट का पुशअप ट्रेक करो,0
दो घंटे के लिए दौड़ चालू करो,0
फिटबिट रन अभी शुरू करें ।,0
सुबह 1 घंटे चले हर रोज,0
व्यायाम सेशन चालू करो।,0
क्या आप मेरी स्मार्ट घड़ी पर दौड़ना शुरू कर सकते हैं?,0
चार घंटे के कसरत आरंभ करो कल्टफिट पर,0
मेरा कसरत सत्र अभी शुरू करो,0
अब में अपना कोर वर्कआउट चालू करूँगा।,0
कृपया आप 18 मिनट की दौड़ शुरू कर सकते हैं।,0
व्यायाम सत्र शुरू करें ।,0
हे फिटबिट मेरा अभ्यास सत्र शुरू करो।,0
एक घंटे के कसरत को शुरू करो,0
सुनो वाच एक्सरसाइज की शुरुआत कर रही हूँ,0
आज मेरे साइकिलिंग को 12:00 बजे शुरू कर दो ।,0
आज मेरे साइकिलिंग को 12:00 बजे शुरू कर दो ।,0
मैं अब अपनी मेरी कोर एक्सरसाइज करना शुरू कर रहा हूँ,0
व्यायाम को शुरू करो ३० मिनट के लिये मेरे मोबाइल मोबाइल पर।,0
Fitbit jog shuru karo,0
फिटबिट का उपयोग करके मेरे व्यायाम सत्र को शुरू करो।,0
नाइक रनिंग क्लब अभ्यास ट्रैक करो,0
चलिए वॉकआउट शुरू करते हैं।,0
मेरा वर्कआउट शुरू करें 1 घंटे के स्क्वाट सत्र पर नज़र रखना शुरू करें।,0
मेरे टैबलेट पर योग ट्रैक करें ।,0
"फिटबिट, एक्सरसाइज ट्रेक करो",0
30 मिनट के लिए रनिंग शुरू करो,0
१ घंटे की कसरत शुरू करें,0
फिटबिट के साथ ३० मिनट के लिए दौड़ शुरू करो,0
फ़ोन पर आधा घंटा फ़ास्ट रनिंग शुरू कर दो अभी के अभी,0
मेरे फोन पर एक वर्कआउट शुरू करो ।,0
वर्कआउट शुरू कर रही हूँ फिटबिट ट्रैक करो मेरा वर्कआउट,0
एक्सरसाइज को अभी शुरू कर दो ।,0
नाइक रन क्लब पर चेस्ट वर्कआउट ट्रैक करो,0
फिटबिट का यूज करके व्यायाम शुरू करो।,0
मेरे योगा वाली कसरत शुरू करो।,0
1 घंटे के पुशअप सत्र को ट्रैक करना शुरू करें।,0
मेरी दौड़ ट्रैक करो,0
एक घंटे की योग कक्षा शुरू करो मेरे मोबाइल में,0
चलो जॉगिंग करते हैं,0
मेरी फिटबिट दौड़ को ट्रैक करो।,0
मेरी स्मार्टवॉच पर नाइकी रन क्लब जॉग ट्रैक करें,0
कृपया आप 19 मिनट की दौड़ शुरू कर सकते हैं।,0
मेरी वॉच पर दौड़ शुरू करो।,0
चेस्ट वर्कआउट फिटबिट पर चालू करो,0
चलो वॉकिंग शुरू करो,0
मेरी स्मार्ट वॉच पर ट्रैक करें मेरी दौड़,0
कसरत का एक सत्र शुरू करो,0
चालू करो मेरा वर्कआउट,0
मेरी घड़ी पर दौड़ शुरू करो,0
1 घंटे के पुशअप सत्र को ट्रैक करना शुरू करें।,0
जल्दी से पापा के कसरत शुरू करो।,0
मेरे स्मार्टफोन पर १ घंटे का वर्कआउट शुरू कीजिए।,0
कृपया आप 13 मिनट की दौड़ शुरू कर सकते हैं।,0
मेरे स्मार्टवॉच पर धिमी दौड़ को ट्रैक करो,0
फिटबिट पे स्विमिंग सेशन शूरू करो,0
दौड़ प्रारम्भ करो मेरी स्मार्टवॉच पर,0
फिटबिट दौड़ को ५ मिनट का शुरू करो।,0
2 घंटे का पुश अप प्रशिक्षण सत्र शुरू करो,0
मेरे स्केप स्कीपिंग के सेशन की शुरुआत कर दो ।,0
मेरे फोन पर कसरत शुरू करो।,0
मेरे लैपटॉप पर कसरत का वीडियो चलाओ।,0
मेरी एक्सरसाइज ट्रैक करो,0
क्या आप मेरे स्मार्टफोन पर जॉगिंग शुरू कर सकते हैं,0
आइए हम पेट कम करने का व्यायाम शुरू करें,0
क्या आप मेरी घड़ी पर दौड़ना शुरू कर सकते हैं,0
"फिटबिट, मेरी कसरत शुरू करो।",0
मेरी स्मार्ट वाच में नाइक रन क्लब को ट्रैक करो,0
"फिटनेस बडी, मेरी दौड़ शुरू करो।",0
क्या तुम मेरी घड़ी पर दौड़ना शुरू कर सकते हो,0
फिटबिट पर दौड़ शुरू करो,0
मेरी स्मार्ट घड़ी के नाइके रन क्लब पर मेरी दौड़ को ट्रैक करें।,0
मेरी स्मार्टवॉच पर नाइके रन क्लब जॉग ट्रैक करें ।,0
कसरत इसी समय समय बंद करो।,0
एक्सरसाइज रोको ।,0
क्या आप मेरे फोन में पुशअप्स छोड़ सकते हैं?,0
मेरी दौड़ को खत्म करो,0
मेरे आज के इस तैराकी व्यायाम को बंद करो,0
जॉगिंग बंद करो मेरे स्मार्टफोन पर।,0
आज के मेरे योग व्यायाम को समाप्त करें,0
मेरी ट्रेनिंग बंद करो,0
स्त्रावा को मेरे व्यायाम को बंद करने का निर्देश दो।,0
बॉक्सिंग को २ मिनट के लिए रोक दो मेरे फ़ोन में,0
बॉक्सिंग सेशन को समाप्त कर देना अभी,0
मेरा वर्कआउट खत्म कर दो।,0
मेरे स्मार्ट वॉच पर दौड़ को समाप्त करें।,0
मेरे फ़ोन पर कसरत बंद करो।,0
मेरी स्मार्टवॉच के स्ट्रैवा पर मेरी कसरत छोड़ो।,0
दौड़ को रोक दो,0
मेरे फोन पर कसरत समाप्त करो।,0
बस यही जिम सत्र रोक दीजिए,0
मेरी एक्सरसाइज स्टॉप करो,0
मेरी योग गतिविधि बंद करो |,0
